humidity,temperature,age,quantity,producttype_Extruder,producttype_Gauge Machine,producttype_Pressure Cutter,producttype_Pump,failure_risk_score,predicted_failure,environmental_risk_score,final_risk_score,maintenance_priority,maintenance_priority_weight,esg_impact_score,esg_risk_level
35.49,49.72,8,46526,1.0,0.0,0.0,0.0,0.085,0,0.1183130712816052,0.098325228512642,Low,0.2,0.12465653564080262,Low ESG Risk
99.81,61.23,16,79927,1.0,0.0,0.0,0.0,0.19,0,0.0577412205541519,0.1370964882216607,Low,0.2,0.12587061027707597,Low ESG Risk
29.69,79.73,9,53170,0.0,0.0,1.0,0.0,0.295,0,0.1025773981259801,0.218030959250392,Low,0.2,0.17978869906299005,Low ESG Risk
84.93,75.06,12,25474,1.0,0.0,0.0,0.0,0.13,0,0.6960688676702897,0.3564275470681159,Low,0.2,0.42703443383514483,Medium ESG Risk
15.23,62.76,13,68777,0.0,0.0,1.0,0.0,0.165,0,0.1653936870726223,0.1651574748290489,Low,0.2,0.17219684353631118,Low ESG Risk
5.58,69.4,16,36619,0.0,1.0,0.0,0.0,0.21,0,0.0724672083081169,0.1549868833232467,Low,0.2,0.13923360415405844,Low ESG Risk
95.26,62.53,8,69332,0.0,1.0,0.0,0.0,0.215,0,0.1714525960096452,0.1975810384038581,Low,0.2,0.1902262980048226,Low ESG Risk
94.88,42.43,9,45610,0.0,0.0,0.0,1.0,0.23,0,0.1630596684142078,0.2032238673656831,Low,0.2,0.19052983420710393,Low ESG Risk
81.15,72.19,6,72448,0.0,0.0,0.0,0.0,0.23,0,0.4405436403814751,0.31421745615259,Low,0.2,0.32927182019073753,Low ESG Risk
56.36,54.91,6,53378,0.0,0.0,0.0,1.0,0.28,0,0.0926707848800975,0.205068313952039,Low,0.2,0.17033539244004878,Low ESG Risk
45.41,60.21,16,68310,1.0,0.0,0.0,0.0,0.16,0,0.3563782009019819,0.2385512803607927,Low,0.2,0.266189100450991,Low ESG Risk
46.63,60.82,16,53655,0.0,0.0,0.0,0.0,0.21,0,0.045511461563147,0.1442045846252588,Low,0.2,0.1257557307815735,Low ESG Risk
32.74,86.58,5,27070,0.0,1.0,0.0,0.0,0.2,0,0.3811506536018259,0.2724602614407303,Low,0.2,0.2905753268009129,Low ESG Risk
45.72,52.32,10,42934,0.0,0.0,1.0,0.0,0.16,0,0.2565115206367603,0.1986046082547041,Low,0.2,0.21625576031838015,Low ESG Risk
65.91,50.52,11,71280,0.0,0.0,0.0,1.0,0.195,0,0.045511461563147,0.1352045846252588,Low,0.2,0.1212557307815735,Low ESG Risk
61.2,82.23,14,58803,0.0,1.0,0.0,0.0,0.3,1,0.1088696850967812,0.2235478740387124,Low,0.2,0.1844348425483906,Low ESG Risk
72.79,82.97,12,69871,0.0,0.0,0.0,1.0,0.115,0,0.2564718381777602,0.171588735271104,Low,0.2,0.2027359190888801,Low ESG Risk
88.7,65.39,15,41440,0.0,1.0,0.0,0.0,0.415,1,0.2127808709915225,0.3341123483966089,Low,0.2,0.27089043549576125,Low ESG Risk
79.49,89.3,3,39907,1.0,0.0,0.0,0.0,0.11,0,0.1076744028763877,0.109069761150555,Low,0.2,0.12683720143819385,Low ESG Risk
17.7,52.92,10,51459,0.0,0.0,1.0,0.0,0.245,0,0.5138399448461163,0.3525359779384465,Low,0.2,0.37041997242305813,Low ESG Risk
20.23,42.93,6,55737,0.0,0.0,0.0,1.0,0.35,1,0.365709800510488,0.3562839202041952,Low,0.2,0.327854900255244,Low ESG Risk
60.22,80.9,14,35315,0.0,1.0,0.0,0.0,0.17,0,0.1154890016543779,0.1481956006617511,Low,0.2,0.14874450082718896,Low ESG Risk
67.88,88.63,15,56965,0.0,0.0,0.0,0.0,0.18,0,0.1025773981259801,0.149030959250392,Low,0.2,0.14528869906299005,Low ESG Risk
59.67,84.82,14,39766,0.0,0.0,1.0,0.0,0.425,1,0.2670166274361861,0.3618066509744744,Low,0.2,0.3010083137180931,Low ESG Risk
30.45,44.24,9,77195,0.0,0.0,1.0,0.0,0.45,1,0.1353830607397799,0.324153224295912,Low,0.2,0.24269153036988997,Low ESG Risk
80.37,83.77,8,24698,0.0,0.0,1.0,0.0,0.55,1,0.5687519135757709,0.5575007654303084,Medium,0.5,0.5493759567878854,Medium ESG Risk
76.9,77.15,10,41562,0.0,0.0,1.0,0.0,0.265,0,0.8060943503697056,0.4814377401478822,Medium,0.5,0.5825471751848528,Medium ESG Risk
93.89,53.67,10,51631,0.0,0.0,1.0,0.0,0.23,0,0.1297863040879699,0.1899145216351879,Low,0.2,0.17389315204398495,Low ESG Risk
33.72,35.32,8,38035,0.0,0.0,0.0,1.0,0.12,0,0.0267037055547383,0.0826814822218953,Low,0.2,0.08935185277736915,Low ESG Risk
49.19,94.55,12,57285,0.0,0.0,1.0,0.0,0.285,0,0.3715477381883164,0.3196190952753265,Low,0.2,0.3112738690941582,Low ESG Risk
61.58,88.55,14,52612,0.0,0.0,0.0,1.0,0.35,1,0.2379823544168063,0.3051929417667225,Low,0.2,0.26399117720840315,Low ESG Risk
63.8,74.39,15,39282,1.0,0.0,0.0,0.0,0.15,0,0.5278166530179418,0.3011266612071767,Low,0.2,0.34890832650897086,Low ESG Risk
69.35,88.33,5,37302,0.0,0.0,1.0,0.0,0.285,0,0.2277021725157077,0.2620808690062831,Low,0.2,0.23935108625785387,Low ESG Risk
67.31,35.19,9,48889,0.0,0.0,0.0,1.0,0.33,1,0.1060633258834368,0.2404253303533747,Low,0.2,0.19203166294171842,Low ESG Risk
63.24,65.76,9,75681,0.0,0.0,0.0,1.0,0.29,0,0.1814039787338975,0.246561591493559,Low,0.2,0.21770198936694876,Low ESG Risk
23.64,78.21,8,42585,1.0,0.0,0.0,0.0,0.175,0,0.4405436403814751,0.28121745615259,Low,0.2,0.31277182019073757,Low ESG Risk
87.94,82.45,15,58353,0.0,1.0,0.0,0.0,0.275,0,0.1155346771698751,0.21121387086795,Low,0.2,0.18026733858493757,Low ESG Risk
96.43,39.72,7,65722,0.0,0.0,0.0,0.0,0.33,1,0.1573636325291958,0.2609454530116783,Low,0.2,0.2176818162645979,Low ESG Risk
41.01,87.3,7,38712,0.0,1.0,0.0,0.0,0.39,1,0.4434654105947534,0.4113861642379013,Medium,0.5,0.43873270529737673,Medium ESG Risk
60.47,38.36,14,32277,0.0,0.0,1.0,0.0,0.325,1,0.3324413962334688,0.3279765584933875,Low,0.2,0.3037206981167344,Low ESG Risk
30.81,67.34,10,49591,0.0,0.0,1.0,0.0,0.285,0,0.3688804097646221,0.3185521639058488,Low,0.2,0.3099402048823111,Low ESG Risk
38.64,68.96,9,75103,0.0,1.0,0.0,0.0,0.51,1,0.2595565039643934,0.4098226015857573,Medium,0.5,0.3827782519821967,Low ESG Risk
87.39,56.03,4,58379,0.0,1.0,0.0,0.0,0.23,0,0.1121690273575295,0.1828676109430118,Low,0.2,0.16508451367876475,Low ESG Risk
18.89,87.26,17,25175,0.0,1.0,0.0,0.0,0.285,0,0.4389673098761861,0.3465869239504744,Low,0.2,0.344983654938093,Low ESG Risk
78.88,62.15,5,43469,0.0,0.0,0.0,1.0,0.155,0,0.3518728115217741,0.2337491246087096,Low,0.2,0.262436405760887,Low ESG Risk
74.14,94.25,4,77794,0.0,0.0,0.0,1.0,0.425,1,0.125740821686526,0.3052963286746104,Low,0.2,0.230370410843263,Low ESG Risk
38.26,50.27,16,27069,0.0,0.0,1.0,0.0,0.23,0,0.3145888170138583,0.2638355268055433,Low,0.2,0.2662944085069292,Low ESG Risk
22.69,50.98,1,58144,0.0,0.0,0.0,1.0,0.17,0,0.1894266408945474,0.1777706563578189,Low,0.2,0.1857133204472737,Low ESG Risk
35.78,86.14,3,46184,0.0,1.0,0.0,0.0,0.3,1,0.2227971942757043,0.2691188777102817,Low,0.2,0.24139859713785214,Low ESG Risk
13.76,45.13,4,62129,0.0,0.0,1.0,0.0,0.245,0,0.255462896985377,0.2491851587941508,Low,0.2,0.2412314484926885,Low ESG Risk
9.99,82.86,11,54810,0.0,0.0,0.0,0.0,0.48,1,0.2405390338288671,0.3842156135315468,Low,0.2,0.3042695169144336,Low ESG Risk
53.58,79.26,12,33773,0.0,0.0,1.0,0.0,0.425,1,0.6163718916104504,0.5015487566441802,Medium,0.5,0.5356859458052252,Medium ESG Risk
9.58,48.24,9,33976,0.0,1.0,0.0,0.0,0.24,0,0.1647259521959588,0.2098903808783835,Low,0.2,0.1943629760979794,Low ESG Risk
41.1,65.76,1,63375,0.0,0.0,0.0,1.0,0.205,0,0.3572067609454316,0.2658827043781726,Low,0.2,0.28010338047271577,Low ESG Risk
30.99,48.92,17,72049,0.0,0.0,1.0,0.0,0.4,1,0.169198812924476,0.3076795251697904,Low,0.2,0.24459940646223802,Low ESG Risk
86.63,83.2,10,29860,0.0,0.0,1.0,0.0,0.37,1,0.1154890016543779,0.2681956006617512,Low,0.2,0.20874450082718896,Low ESG Risk
47.68,35.67,4,50330,0.0,0.0,1.0,0.0,0.51,1,0.0501461571430767,0.3260584628572306,Low,0.2,0.21807307857153835,Low ESG Risk
69.19,55.81,2,69860,0.0,0.0,0.0,0.0,0.28,0,0.1400919513944716,0.2240367805577886,Low,0.2,0.1940459756972358,Low ESG Risk
50.19,79.43,13,63664,1.0,0.0,0.0,0.0,0.195,0,0.2296672115698645,0.2088668846279457,Low,0.2,0.21333360578493224,Low ESG Risk
59.57,93.07,12,32656,0.0,0.0,0.0,1.0,0.21,0,0.1275170310293738,0.1770068124117495,Low,0.2,0.16675851551468693,Low ESG Risk
33.21,70.54,4,54923,0.0,0.0,0.0,1.0,0.575,1,0.6378769873042986,0.6001507949217195,Medium,0.5,0.5914384936521493,Medium ESG Risk
26.71,94.7,9,77609,0.0,1.0,0.0,0.0,0.305,1,0.0082429506758159,0.1862971802703263,Low,0.2,0.13562147533790797,Low ESG Risk
77.44,91.54,4,57396,0.0,0.0,1.0,0.0,0.32,1,0.1891133910026906,0.2676453564010762,Low,0.2,0.2305566955013453,Low ESG Risk
7.59,49.39,3,63595,0.0,0.0,0.0,1.0,0.26,0,0.4118686504492682,0.3207474601797073,Low,0.2,0.32393432522463406,Low ESG Risk
45.96,67.19,10,28790,0.0,0.0,0.0,1.0,0.29,0,0.3458499349013397,0.3123399739605358,Low,0.2,0.2999249674506699,Low ESG Risk
50.26,52.57,17,41421,0.0,0.0,1.0,0.0,0.445,1,0.3362256415135546,0.4014902566054218,Medium,0.5,0.4016128207567773,Medium ESG Risk
79.65,82.88,16,65978,1.0,0.0,0.0,0.0,0.23,0,0.2434999326753663,0.2353999730701465,Low,0.2,0.23074996633768316,Low ESG Risk
76.61,69.48,10,44564,0.0,0.0,1.0,0.0,0.19,0,0.2630435803465367,0.2192174321386146,Low,0.2,0.22852179017326835,Low ESG Risk
46.17,51.04,14,26861,0.0,0.0,1.0,0.0,0.17,0,0.045511461563147,0.1202045846252588,Low,0.2,0.11375573078157351,Low ESG Risk
87.53,35.01,9,58918,0.0,1.0,0.0,0.0,0.22,0,0.205624879882607,0.2142499519530428,Low,0.2,0.20881243994130352,Low ESG Risk
90.4,79.26,11,65206,1.0,0.0,0.0,0.0,0.245,0,0.5641729659474151,0.372669186378966,Low,0.2,0.3955864829737076,Low ESG Risk
67.38,43.19,7,32147,0.0,0.0,1.0,0.0,0.16,0,0.0771851906085743,0.1268740762434297,Low,0.2,0.12659259530428715,Low ESG Risk
54.79,81.62,9,39305,0.0,1.0,0.0,0.0,0.32,1,0.268733984789677,0.2994935939158708,Low,0.2,0.2703669923948385,Low ESG Risk
64.09,54.67,7,72811,1.0,0.0,0.0,0.0,0.185,0,0.4676891100430335,0.2980756440172134,Low,0.2,0.3293445550215167,Low ESG Risk
17.52,89.19,9,57350,0.0,0.0,0.0,1.0,0.245,0,0.240735913418071,0.2432943653672284,Low,0.2,0.2338679567090355,Low ESG Risk
70.37,79.93,17,59527,0.0,1.0,0.0,0.0,0.1,0,0.6779757402279347,0.3311902960911739,Low,0.2,0.4089878701139674,Medium ESG Risk
51.52,39.25,4,76622,0.0,0.0,1.0,0.0,0.245,0,0.0800844202001593,0.1790337680800637,Low,0.2,0.15354221010007965,Low ESG Risk
5.66,77.74,15,67627,0.0,0.0,1.0,0.0,0.205,0,0.1741455574790933,0.1926582229916373,Low,0.2,0.18857277873954664,Low ESG Risk
60.51,71.85,10,23047,0.0,0.0,1.0,0.0,0.35,1,0.2998766487599792,0.3299506595039917,Low,0.2,0.29493832437998957,Low ESG Risk
13.66,55.41,14,49326,1.0,0.0,0.0,0.0,0.29,0,0.470625509293808,0.3622502037175232,Low,0.2,0.36231275464690404,Low ESG Risk
63.07,81.22,14,77781,1.0,0.0,0.0,0.0,0.095,0,0.1506271167747437,0.1172508467098974,Low,0.2,0.14381355838737186,Low ESG Risk
8.65,55.96,1,48535,0.0,0.0,1.0,0.0,0.14,0,0.0764673994694826,0.114586959787793,Low,0.2,0.12023369973474131,Low ESG Risk
54.76,73.53,17,40229,0.0,0.0,0.0,0.0,0.405,1,0.3622262662936693,0.3878905065174677,Low,0.2,0.3426131331468346,Low ESG Risk
44.28,58.47,2,48858,0.0,0.0,0.0,1.0,0.235,0,0.5230596545417536,0.3502238618167014,Low,0.2,0.37202982727087686,Low ESG Risk
36.09,40.96,4,77666,0.0,0.0,0.0,0.0,0.355,1,0.1174069488791447,0.2599627795516578,Low,0.2,0.20520347443957235,Low ESG Risk
7.11,93.37,12,31558,0.0,1.0,0.0,0.0,0.155,0,0.2937469399867263,0.2104987759946905,Low,0.2,0.23337346999336314,Low ESG Risk
35.82,54.83,5,69277,0.0,0.0,1.0,0.0,0.275,0,0.1043278072503646,0.2067311229001458,Low,0.2,0.1746639036251823,Low ESG Risk
89.32,87.83,11,78775,0.0,1.0,0.0,0.0,0.4,1,0.1972606455323553,0.3189042582129421,Low,0.2,0.2586303227661777,Low ESG Risk
83.06,77.94,16,62608,0.0,0.0,1.0,0.0,0.28,0,0.224018418281016,0.2576073673124064,Low,0.2,0.23600920914050802,Low ESG Risk
55.07,71.93,16,43239,0.0,0.0,1.0,0.0,0.365,1,0.0852747753426774,0.2531099101370709,Low,0.2,0.1921373876713387,Low ESG Risk
56.8,73.44,16,44366,1.0,0.0,0.0,0.0,0.175,0,0.1786545558180955,0.1764618223272382,Low,0.2,0.18182727790904776,Low ESG Risk
9.53,70.93,12,30141,0.0,0.0,1.0,0.0,0.34,1,0.1005633871931958,0.2442253548772783,Low,0.2,0.1922816935965979,Low ESG Risk
9.64,72.22,6,55600,0.0,0.0,0.0,1.0,0.085,0,0.198302442554861,0.1303209770219444,Low,0.2,0.1646512212774305,Low ESG Risk
18.61,75.41,10,40201,0.0,0.0,0.0,0.0,0.115,0,0.2975678064105573,0.1880271225642229,Low,0.2,0.22328390320527866,Low ESG Risk
14.22,44.07,3,47692,1.0,0.0,0.0,0.0,0.42,1,0.1419182357618481,0.3087672943047392,Low,0.2,0.23695911788092405,Low ESG Risk
31.29,62.4,7,74583,0.0,0.0,1.0,0.0,0.21,0,0.1926848726440828,0.2030739490576331,Low,0.2,0.1993424363220414,Low ESG Risk
36.96,84.66,10,77190,0.0,1.0,0.0,0.0,0.415,1,0.0756441157567017,0.2792576463026806,Low,0.2,0.20232205787835084,Low ESG Risk
76.55,55.17,2,57371,0.0,1.0,0.0,0.0,0.205,0,0.0444845808644561,0.1407938323457824,Low,0.2,0.12374229043222805,Low ESG Risk
20.03,83.55,6,63723,0.0,1.0,0.0,0.0,0.185,0,0.8006905379780801,0.431276215191232,Medium,0.5,0.5558452689890401,Medium ESG Risk
90.24,89.14,11,39585,0.0,1.0,0.0,0.0,0.3,1,0.1402840059108142,0.2361136023643256,Low,0.2,0.2001420029554071,Low ESG Risk
31.82,70.67,11,79358,0.0,0.0,0.0,0.0,0.43,1,0.2770408975299236,0.3688163590119694,Low,0.2,0.3075204487649619,Low ESG Risk
9.83,54.59,8,44026,0.0,0.0,0.0,0.0,0.315,1,0.3944461234927349,0.3467784493970939,Low,0.2,0.33172306174636745,Low ESG Risk
25.82,47.68,12,50204,0.0,0.0,0.0,0.0,0.225,0,0.079626224134659,0.1668504896538636,Low,0.2,0.1473131120673295,Low ESG Risk
38.33,81.09,9,53456,0.0,0.0,0.0,0.0,0.46,1,0.1604444015948516,0.3401777606379407,Low,0.2,0.25822220079742586,Low ESG Risk
61.0,75.25,7,37112,0.0,1.0,0.0,0.0,0.325,1,0.2607499754875907,0.2992999901950363,Low,0.2,0.26787498774379537,Low ESG Risk
35.44,74.15,15,74808,1.0,0.0,0.0,0.0,0.125,0,0.3824626031033262,0.2279850412413305,Low,0.2,0.26873130155166314,Low ESG Risk
83.23,88.65,1,48269,0.0,0.0,0.0,0.0,0.27,0,0.1690238373666884,0.2296095349466753,Low,0.2,0.2055119186833442,Low ESG Risk
91.86,52.71,12,64773,0.0,0.0,0.0,0.0,0.41,1,0.2738312711993368,0.3555325084797347,Low,0.2,0.2999156355996684,Low ESG Risk
96.03,89.78,15,36921,0.0,0.0,0.0,0.0,0.12,0,0.2889202648661156,0.1875681059464462,Low,0.2,0.22046013243305781,Low ESG Risk
73.07,51.45,10,73012,0.0,0.0,0.0,1.0,0.135,0,0.5543329394486333,0.3027331757794533,Low,0.2,0.3576664697243166,Low ESG Risk
32.36,72.64,9,63225,0.0,1.0,0.0,0.0,0.145,0,0.2321746689040849,0.1798698675616339,Low,0.2,0.19958733445204244,Low ESG Risk
11.63,49.88,12,33131,0.0,1.0,0.0,0.0,0.3,1,0.3920840068356591,0.3368336027342636,Low,0.2,0.3260420034178295,Low ESG Risk
62.27,85.2,12,61391,0.0,1.0,0.0,0.0,0.52,1,0.2372249741512488,0.4068899896604995,Medium,0.5,0.37461248707562445,Low ESG Risk
48.05,88.79,15,33749,0.0,0.0,1.0,0.0,0.485,1,0.0662527389932957,0.3175010955973182,Low,0.2,0.21862636949664785,Low ESG Risk
52.27,68.33,6,61050,0.0,1.0,0.0,0.0,0.24,0,0.1048465772248014,0.1859386308899205,Low,0.2,0.1644232886124007,Low ESG Risk
19.15,89.67,5,49013,0.0,1.0,0.0,0.0,0.255,0,0.496758166514047,0.3517032666056188,Low,0.2,0.36487908325702345,Low ESG Risk
60.35,37.26,3,39080,0.0,0.0,0.0,1.0,0.375,1,0.2937469399867263,0.3424987759946905,Low,0.2,0.2993734699933631,Low ESG Risk
37.73,69.43,8,66381,0.0,0.0,0.0,0.0,0.19,0,0.5154206143513571,0.3201682457405428,Low,0.2,0.35471030717567853,Low ESG Risk
98.35,47.43,6,69179,1.0,0.0,0.0,0.0,0.315,1,0.0471710674814352,0.207868426992574,Low,0.2,0.1580855337407176,Low ESG Risk
48.11,62.25,1,46592,0.0,0.0,0.0,0.0,0.14,0,0.5804277167011654,0.3161710866804662,Low,0.2,0.37221385835058274,Low ESG Risk
62.58,35.62,9,73182,0.0,0.0,1.0,0.0,0.44,1,0.2153386454327243,0.3501354581730897,Low,0.2,0.27966932271636213,Low ESG Risk
32.61,69.35,14,62282,0.0,0.0,0.0,0.0,0.155,0,0.2989743293750162,0.2125897317500065,Low,0.2,0.2359871646875081,Low ESG Risk
99.52,72.94,5,75037,1.0,0.0,0.0,0.0,0.135,0,0.3075013466563108,0.2040005386625243,Low,0.2,0.2342506733281554,Low ESG Risk
98.07,61.92,4,56838,0.0,0.0,0.0,0.0,0.34,1,0.155251245472421,0.2661004981889684,Low,0.2,0.21962562273621053,Low ESG Risk
29.1,78.4,3,78060,0.0,0.0,0.0,0.0,0.38,1,0.095877883111558,0.2663511532446231,Low,0.2,0.201938941555779,Low ESG Risk
6.19,46.22,10,72295,0.0,0.0,0.0,1.0,0.355,1,0.557388404214476,0.4359553616857904,Medium,0.5,0.48519420210723796,Medium ESG Risk
44.12,40.04,8,34078,0.0,0.0,0.0,0.0,0.205,0,0.2439849967156191,0.2205939986862476,Low,0.2,0.22349249835780954,Low ESG Risk
52.67,69.35,9,65984,0.0,0.0,1.0,0.0,0.205,0,0.1304682007031437,0.1751872802812574,Low,0.2,0.16673410035157185,Low ESG Risk
97.43,93.83,16,35270,0.0,0.0,1.0,0.0,0.32,1,0.2559217299716737,0.2943686919886695,Low,0.2,0.2639608649858368,Low ESG Risk
28.38,84.15,17,35894,0.0,0.0,1.0,0.0,0.555,1,0.0649194919779068,0.3589677967911627,Low,0.2,0.23895974598895342,Low ESG Risk
14.89,38.67,17,71155,0.0,1.0,0.0,0.0,0.27,0,0.4548170672110075,0.343926826884403,Low,0.2,0.3484085336055037,Low ESG Risk
86.77,73.35,6,55490,0.0,0.0,0.0,0.0,0.23,0,0.1254438597089353,0.1881775438835741,Low,0.2,0.17172192985446766,Low ESG Risk
10.91,78.94,14,24904,0.0,0.0,1.0,0.0,0.33,1,0.095877883111558,0.2363511532446232,Low,0.2,0.186938941555779,Low ESG Risk
23.9,90.16,14,59718,1.0,0.0,0.0,0.0,0.165,0,0.0630022389108463,0.1242008955643385,Low,0.2,0.12100111945542316,Low ESG Risk
30.66,94.04,10,70363,1.0,0.0,0.0,0.0,0.115,0,0.1253855222372362,0.1191542088948944,Low,0.2,0.1371927611186181,Low ESG Risk
78.32,46.86,7,54111,0.0,0.0,0.0,0.0,0.195,0,0.3655186168048024,0.263207446721921,Low,0.2,0.2812593084024012,Low ESG Risk
51.37,74.93,12,57672,0.0,0.0,1.0,0.0,0.215,0,0.1405172736192877,0.1852069094477151,Low,0.2,0.17475863680964385,Low ESG Risk
88.84,87.08,16,24100,0.0,0.0,1.0,0.0,0.31,1,0.2486388809187785,0.2854555523675114,Low,0.2,0.25731944045938926,Low ESG Risk
92.72,53.92,10,75643,1.0,0.0,0.0,0.0,0.04,0,0.0876344270082062,0.0590537708032824,Low,0.2,0.0958172135041031,Low ESG Risk
43.87,86.49,7,46656,0.0,0.0,0.0,0.0,0.365,1,0.2135423849691723,0.3044169539876689,Low,0.2,0.2562711924845862,Low ESG Risk
15.13,60.57,17,60797,0.0,0.0,0.0,1.0,0.165,0,0.1501620197890825,0.159064807915633,Low,0.2,0.16458100989454127,Low ESG Risk
84.47,45.09,11,72383,0.0,0.0,0.0,0.0,0.48,1,0.1501620197890825,0.348064807915633,Low,0.2,0.25908100989454125,Low ESG Risk
75.68,74.78,5,78231,0.0,0.0,0.0,0.0,0.315,1,0.1955608343259939,0.2672243337303975,Low,0.2,0.23228041716299694,Low ESG Risk
45.83,46.18,2,61275,1.0,0.0,0.0,0.0,0.26,0,0.169812875576841,0.2239251502307364,Low,0.2,0.20290643778842052,Low ESG Risk
45.94,57.09,8,65330,1.0,0.0,0.0,0.0,0.32,1,0.0896586711085462,0.2278634684434184,Low,0.2,0.1808293355542731,Low ESG Risk
26.19,91.3,5,30940,0.0,0.0,0.0,0.0,0.275,0,0.6173021920843857,0.4119208768337543,Medium,0.5,0.49115109604219287,Medium ESG Risk
20.94,47.87,16,57507,0.0,0.0,1.0,0.0,0.29,0,0.1639455405318127,0.239578216212725,Low,0.2,0.20897277026590635,Low ESG Risk
51.74,61.94,1,34296,1.0,0.0,0.0,0.0,0.275,0,0.078737817511186,0.1964951270044744,Low,0.2,0.161868908755593,Low ESG Risk
22.64,62.16,14,63184,0.0,0.0,0.0,1.0,0.115,0,0.2091510547758706,0.1526604219103482,Low,0.2,0.1790755273879353,Low ESG Risk
43.41,42.63,17,53877,0.0,1.0,0.0,0.0,0.195,0,0.2445876099307305,0.2148350439722922,Low,0.2,0.22079380496536524,Low ESG Risk
47.68,54.42,17,73299,0.0,0.0,1.0,0.0,0.135,0,0.2409491122139188,0.1773796448855675,Low,0.2,0.2009745561069594,Low ESG Risk
31.48,69.34,6,44319,0.0,0.0,0.0,0.0,0.325,1,0.175431472504815,0.265172589001926,Low,0.2,0.2252157362524075,Low ESG Risk
8.08,52.69,7,56164,1.0,0.0,0.0,0.0,0.26,0,0.2933022900441832,0.2733209160176733,Low,0.2,0.26465114502209164,Low ESG Risk
86.44,92.14,13,23977,0.0,1.0,0.0,0.0,0.125,0,0.3664483334862846,0.2215793333945138,Low,0.2,0.2607241667431423,Low ESG Risk
27.45,42.19,8,79689,0.0,1.0,0.0,0.0,0.335,1,0.1754597031032669,0.2711838812413067,Low,0.2,0.22822985155163347,Low ESG Risk
18.99,46.63,17,53375,0.0,0.0,0.0,1.0,0.11,0,0.1332870620363262,0.1193148248145304,Low,0.2,0.13964353101816313,Low ESG Risk
54.68,60.74,3,31999,0.0,0.0,0.0,0.0,0.26,0,0.1802548026928708,0.2281019210771483,Low,0.2,0.2081274013464354,Low ESG Risk
68.44,54.62,13,45050,1.0,0.0,0.0,0.0,0.095,0,0.3978294812997656,0.2161317925199062,Low,0.2,0.2674147406498828,Low ESG Risk
68.23,43.9,9,77466,0.0,0.0,0.0,1.0,0.21,0,0.2448041148078469,0.2239216459231387,Low,0.2,0.22540205740392347,Low ESG Risk
47.56,94.12,15,45408,0.0,0.0,0.0,0.0,0.22,0,0.0184707247220158,0.1393882898888063,Low,0.2,0.11523536236100791,Low ESG Risk
82.05,56.86,2,42390,0.0,0.0,0.0,0.0,0.12,0,0.2967353733052291,0.1906941493220916,Low,0.2,0.22436768665261456,Low ESG Risk
78.65,53.46,11,63432,1.0,0.0,0.0,0.0,0.2,0,0.4121660112420236,0.2848664044968094,Low,0.2,0.30608300562101187,Low ESG Risk
34.53,76.44,3,43811,0.0,0.0,0.0,1.0,0.305,1,0.0617638762673817,0.2077055505069526,Low,0.2,0.16238193813369084,Low ESG Risk
46.25,35.75,16,28721,1.0,0.0,0.0,0.0,0.19,0,0.219363597085555,0.201745438834222,Low,0.2,0.2066817985427775,Low ESG Risk
77.06,54.78,5,63589,0.0,0.0,1.0,0.0,0.115,0,0.5096824053091735,0.2728729621236694,Low,0.2,0.3293412026545868,Low ESG Risk
61.3,77.09,13,41502,0.0,0.0,1.0,0.0,0.315,1,0.3166448252950065,0.3156579301180026,Low,0.2,0.2928224126475033,Low ESG Risk
64.06,45.57,16,58121,0.0,0.0,0.0,0.0,0.195,0,0.232159231061861,0.2098636924247444,Low,0.2,0.2145796155309305,Low ESG Risk
8.74,56.65,1,33126,0.0,0.0,0.0,1.0,0.115,0,0.3542098467266333,0.2106839386906533,Low,0.2,0.25160492336331663,Low ESG Risk
96.83,87.69,4,69168,1.0,0.0,0.0,0.0,0.18,0,0.4224527237160432,0.2769810894864173,Low,0.2,0.30522636185802166,Low ESG Risk
41.09,61.71,12,75685,1.0,0.0,0.0,0.0,0.105,0,0.7989569284202812,0.3825827713681125,Low,0.2,0.47097846421014067,Medium ESG Risk
18.74,69.08,12,58402,1.0,0.0,0.0,0.0,0.13,0,0.2933022900441832,0.1953209160176732,Low,0.2,0.2256511450220916,Low ESG Risk
73.35,70.88,6,48856,0.0,0.0,0.0,1.0,0.3,1,0.0373928905485328,0.1949571562194131,Low,0.2,0.1486964452742664,Low ESG Risk
62.93,71.55,13,47483,1.0,0.0,0.0,0.0,0.165,0,0.6633205124202656,0.3643282049681062,Low,0.2,0.42116025621013276,Medium ESG Risk
90.95,72.33,7,76379,0.0,0.0,1.0,0.0,0.195,0,0.364572565547747,0.2628290262190987,Low,0.2,0.2807862827738735,Low ESG Risk
6.7,46.53,8,49184,0.0,0.0,1.0,0.0,0.245,0,0.161053136548368,0.2114212546193472,Low,0.2,0.194026568274184,Low ESG Risk
28.11,66.06,3,68392,0.0,1.0,0.0,0.0,0.14,0,0.0245834654768499,0.0938333861907399,Low,0.2,0.09429173273842496,Low ESG Risk
10.63,42.43,12,32998,0.0,1.0,0.0,0.0,0.445,1,0.5447567124527187,0.4849026849810875,Medium,0.5,0.5058783562263593,Medium ESG Risk
85.34,50.76,2,28676,0.0,1.0,0.0,0.0,0.11,0,0.1269902352167693,0.1167960940867077,Low,0.2,0.13649511760838468,Low ESG Risk
