humidity,temperature,age,quantity,producttype_Extruder,producttype_Gauge Machine,producttype_Pressure Cutter,producttype_Pump,failure_risk_score,predicted_failure,environmental_risk_score,final_risk_score,maintenance_priority,esg_impact_score,esg_impact_level
63.93,84.56,6,51266,0.0,0.0,1.0,0.0,0.37,1,0.2544610196730728,0.3237844078692291,Low,0.30067661180384364,Low ESG Impact
77.03,72.75,2,39669,1.0,0.0,0.0,0.0,0.315,1,0.2863260564830553,0.3035304225932221,Low,0.2977956338898332,Low ESG Impact
87.61,91.07,16,31992,0.0,0.0,0.0,1.0,0.31,1,0.1181005986640306,0.2332402394656122,Low,0.19486035919841835,Low ESG Impact
57.89,61.73,14,35756,0.0,0.0,1.0,0.0,0.435,1,0.1452924423428083,0.3191169769371233,Low,0.261175465405685,Low ESG Impact
48.81,55.15,5,60805,0.0,0.0,1.0,0.0,0.055,0,0.431718366413186,0.2056873465652744,Low,0.2810310198479116,Low ESG Impact
27.99,75.28,3,71873,0.0,0.0,0.0,0.0,0.205,0,0.3692285862565674,0.2706914345026269,Low,0.3035371517539404,Low ESG Impact
94.54,73.39,12,57912,0.0,0.0,1.0,0.0,0.175,0,0.454891011422242,0.2869564045688968,Low,0.3429346068533452,Low ESG Impact
84.44,40.07,10,44860,0.0,0.0,0.0,0.0,0.255,0,0.4386120357464099,0.328444814298564,Low,0.36516722144784597,Low ESG Impact
85.0,48.19,16,75135,0.0,0.0,0.0,1.0,0.165,0,0.2391288945771038,0.1946515578308415,Low,0.20947733674626226,Low ESG Impact
26.64,67.36,12,74983,1.0,0.0,0.0,0.0,0.115,0,0.4037550189713648,0.2305020075885459,Low,0.28825301138281884,Low ESG Impact
96.25,45.07,5,74920,0.0,0.0,1.0,0.0,0.455,1,0.3971359729761858,0.4318543891904743,Medium,0.42028158378571145,Medium ESG Impact
25.76,84.73,15,57998,1.0,0.0,0.0,0.0,0.29,0,0.3320184897881795,0.3068073959152718,Low,0.3152110938729077,Low ESG Impact
97.28,54.33,4,59582,1.0,0.0,0.0,0.0,0.22,0,0.343208876297431,0.2692835505189724,Low,0.2939253257784586,Low ESG Impact
26.13,85.94,7,63123,1.0,0.0,0.0,0.0,0.24,0,0.2706679713672608,0.2522671885469043,Low,0.2584007828203565,Low ESG Impact
7.64,69.24,5,36375,1.0,0.0,0.0,0.0,0.21,0,0.4070282777882378,0.2888113111152951,Low,0.3282169666729427,Low ESG Impact
33.27,48.92,10,31785,0.0,0.0,0.0,0.0,0.215,0,0.3735210511125684,0.2784084204450273,Low,0.310112630667541,Low ESG Impact
55.46,92.1,17,54837,0.0,0.0,0.0,1.0,0.09,0,0.1670170504911993,0.1208068201964797,Low,0.13621023029471957,Low ESG Impact
93.57,44.06,1,49545,0.0,0.0,1.0,0.0,0.19,0,0.5736156091203166,0.3434462436481266,Low,0.42016936547218997,Medium ESG Impact
28.74,57.15,3,38998,0.0,0.0,0.0,0.0,0.155,0,0.367034092602685,0.239813637041074,Low,0.282220455561611,Low ESG Impact
70.99,47.63,11,65614,0.0,0.0,0.0,0.0,0.185,0,0.2166254989882491,0.1976501995952996,Low,0.20397529939294945,Low ESG Impact
52.58,56.34,10,25662,1.0,0.0,0.0,0.0,0.29,0,0.3711335406527883,0.3224534162611153,Low,0.33868012439167294,Low ESG Impact
83.11,73.34,7,29274,0.0,0.0,1.0,0.0,0.155,0,0.2984290591532499,0.2123716236612999,Low,0.24105743549194994,Low ESG Impact
47.89,59.71,5,56921,0.0,0.0,0.0,1.0,0.335,1,0.4097793923280821,0.3649117569312328,Low,0.37986763539684926,Low ESG Impact
56.73,71.26,1,65628,1.0,0.0,0.0,0.0,0.245,0,0.2905977820683429,0.2632391128273371,Low,0.2723586692410057,Low ESG Impact
80.83,49.26,4,26186,0.0,0.0,1.0,0.0,0.155,0,0.4477277386132727,0.2720910954453091,Low,0.3306366431679636,Low ESG Impact
18.36,79.72,15,75801,0.0,0.0,0.0,0.0,0.44,1,0.1743121893450112,0.3337248757380044,Low,0.2805873136070067,Low ESG Impact
91.54,83.84,4,25070,0.0,0.0,0.0,0.0,0.255,0,0.3655286125464611,0.2992114450185844,Low,0.32131716752787665,Low ESG Impact
98.3,47.96,3,76105,0.0,0.0,1.0,0.0,0.67,1,0.1377829492999057,0.4571131797199623,Medium,0.35066976957994345,Low ESG Impact
35.83,53.55,12,71939,0.0,1.0,0.0,0.0,0.3,1,0.3210800674758988,0.3084320269903595,Low,0.3126480404855393,Low ESG Impact
96.04,59.81,12,74309,0.0,0.0,0.0,0.0,0.36,1,0.5101246633764503,0.4200498653505801,Medium,0.45007479802587014,Medium ESG Impact
88.94,46.51,5,44638,1.0,0.0,0.0,0.0,0.145,0,0.6043262887817393,0.3287305155126957,Low,0.42059577326904357,Medium ESG Impact
43.65,71.26,4,60031,0.0,1.0,0.0,0.0,0.25,0,0.5440484682955992,0.3676193873182397,Low,0.42642908097735954,Medium ESG Impact
52.04,55.03,3,49864,0.0,1.0,0.0,0.0,0.23,0,0.3642306718164534,0.2836922687265814,Low,0.3105384030898721,Low ESG Impact
92.56,82.47,13,34191,0.0,0.0,0.0,1.0,0.21,0,0.3098920722989226,0.249956828919569,Low,0.2699352433793536,Low ESG Impact
61.3,80.03,1,56304,0.0,0.0,0.0,0.0,0.24,0,0.2046430917291612,0.2258572366916644,Low,0.2187858550374967,Low ESG Impact
49.85,90.4,13,36638,0.0,0.0,1.0,0.0,0.26,0,0.3235491466715313,0.2854196586686125,Low,0.2981294880029188,Low ESG Impact
6.05,81.34,12,66309,0.0,1.0,0.0,0.0,0.075,0,0.5456139680779577,0.2632455872311831,Low,0.3573683808467746,Low ESG Impact
74.89,72.58,13,77725,0.0,0.0,0.0,0.0,0.155,0,0.4569902864392677,0.2757961145757071,Low,0.3361941718635606,Low ESG Impact
9.48,48.35,17,68291,1.0,0.0,0.0,0.0,0.495,1,0.4619885178964793,0.4817954071585917,Medium,0.4751931107378876,Medium ESG Impact
26.82,40.61,3,76865,1.0,0.0,0.0,0.0,0.225,0,0.128018804126402,0.1862075216505608,Low,0.1668112824758412,Low ESG Impact
60.36,82.29,8,61405,1.0,0.0,0.0,0.0,0.505,1,0.3031047731193776,0.424241909247751,Medium,0.3838628638716266,Low ESG Impact
78.73,50.21,17,77810,0.0,0.0,0.0,1.0,0.175,0,0.454031536162745,0.286612614465098,Low,0.342418921697647,Low ESG Impact
27.73,85.81,15,67923,0.0,0.0,0.0,1.0,0.15,0,0.3418642221108144,0.2267456888443257,Low,0.2651185332664886,Low ESG Impact
55.77,92.35,12,30012,0.0,0.0,0.0,1.0,0.19,0,0.3076147415363793,0.2370458966145517,Low,0.2605688449218276,Low ESG Impact
62.49,60.69,13,71314,0.0,0.0,0.0,0.0,0.18,0,0.5034055434575959,0.3093622173830384,Low,0.37404332607455754,Low ESG Impact
44.78,47.28,6,27649,0.0,1.0,0.0,0.0,0.115,0,0.3206138328564723,0.1972455331425889,Low,0.2383682997138834,Low ESG Impact
64.59,93.9,2,78352,0.0,0.0,1.0,0.0,0.36,1,0.3327465952724548,0.3490986381089819,Low,0.34364795716347285,Low ESG Impact
96.89,65.54,14,52622,1.0,0.0,0.0,0.0,0.265,0,0.4043626240404398,0.3207450496161759,Low,0.3486175744242639,Low ESG Impact
42.08,78.71,7,39864,0.0,0.0,0.0,0.0,0.28,0,0.3168910938124572,0.2947564375249829,Low,0.3021346562874744,Low ESG Impact
5.13,56.2,6,76630,1.0,0.0,0.0,0.0,0.255,0,0.3871334998285708,0.3078533999314283,Low,0.33428009989714247,Low ESG Impact
79.79,48.48,15,44900,0.0,1.0,0.0,0.0,0.365,1,0.248944588630839,0.3185778354523356,Low,0.29536675317850336,Low ESG Impact
5.85,42.7,11,62860,1.0,0.0,0.0,0.0,0.26,0,0.261261662438928,0.2605046649755712,Low,0.2607569974633568,Low ESG Impact
18.56,61.24,13,69481,1.0,0.0,0.0,0.0,0.17,0,0.3221571373012962,0.2308628549205185,Low,0.2612942823807777,Low ESG Impact
31.97,82.5,6,44034,1.0,0.0,0.0,0.0,0.36,1,0.3613970574306788,0.3605588229722715,Low,0.36083823445840724,Low ESG Impact
15.25,41.26,3,31909,0.0,0.0,0.0,1.0,0.65,1,0.2727473877252171,0.4990989550900868,Medium,0.4236484326351303,Medium ESG Impact
30.65,59.83,1,67464,0.0,0.0,0.0,0.0,0.155,0,0.5722682012148277,0.3219072804859311,Low,0.4053609207288966,Medium ESG Impact
35.16,85.85,5,78183,0.0,1.0,0.0,0.0,0.35,1,0.480586340564789,0.4022345362259156,Medium,0.4283518043388733,Medium ESG Impact
21.98,91.36,2,60655,1.0,0.0,0.0,0.0,0.255,0,0.2513858050507718,0.2535543220203087,Low,0.2528314830304631,Low ESG Impact
42.36,72.88,15,73467,0.0,0.0,0.0,0.0,0.345,1,0.2881260842599952,0.3222504337039981,Low,0.3108756505559971,Low ESG Impact
80.85,55.01,17,61249,0.0,0.0,0.0,0.0,0.21,0,0.2126568138244006,0.2110627255297602,Low,0.21159408829464038,Low ESG Impact
72.37,94.41,15,61320,1.0,0.0,0.0,0.0,0.31,1,0.6127129062416328,0.4310851624966531,Medium,0.49162774374497964,Medium ESG Impact
86.12,74.2,15,77587,0.0,1.0,0.0,0.0,0.25,0,0.1377829492999057,0.2051131797199623,Low,0.1826697695799434,Low ESG Impact
99.96,46.02,8,29204,0.0,0.0,0.0,1.0,0.42,1,0.5946280828335981,0.4898512331334392,Medium,0.5247768497001589,Medium ESG Impact
24.68,91.49,11,75707,0.0,0.0,0.0,1.0,0.225,0,0.2108202147326871,0.2193280858930748,Low,0.21649212883961227,Low ESG Impact
31.06,61.72,7,50013,0.0,0.0,0.0,0.0,0.37,1,0.4966329288990998,0.4206531715596399,Medium,0.4459797573394598,Medium ESG Impact
58.76,59.79,14,78015,0.0,1.0,0.0,0.0,0.275,0,0.2897664319110606,0.2809065727644242,Low,0.28385985914663636,Low ESG Impact
32.9,53.97,14,58614,0.0,0.0,0.0,0.0,0.125,0,0.3445759273463317,0.2128303709385327,Low,0.256745556407799,Low ESG Impact
57.3,93.28,8,38781,0.0,0.0,0.0,1.0,0.165,0,0.1923831388193148,0.1759532555277259,Low,0.18142988329158888,Low ESG Impact
93.97,77.39,16,43211,0.0,0.0,0.0,1.0,0.28,0,0.3568272863840963,0.3107309145536385,Low,0.3260963718304578,Low ESG Impact
48.87,35.62,5,39689,0.0,0.0,0.0,1.0,0.38,1,0.3021042935655589,0.3488417174262235,Low,0.33326257613933535,Low ESG Impact
36.86,45.52,7,65733,0.0,0.0,0.0,1.0,0.15,0,0.2854818457159438,0.2041927382863775,Low,0.2312891074295663,Low ESG Impact
23.57,86.22,9,45220,0.0,0.0,1.0,0.0,0.26,0,0.1676870907497673,0.2230748362999069,Low,0.20461225444986036,Low ESG Impact
57.16,70.93,11,39379,1.0,0.0,0.0,0.0,0.22,0,0.3701304178201204,0.2800521671280481,Low,0.31007825069207223,Low ESG Impact
79.74,72.72,14,41078,0.0,0.0,1.0,0.0,0.355,1,0.660566250670516,0.4772265002682064,Medium,0.5383397504023095,Medium ESG Impact
33.58,59.76,4,38319,0.0,0.0,1.0,0.0,0.305,1,0.5940484808395443,0.4206193923358177,Medium,0.47842908850372656,Medium ESG Impact
6.52,94.54,6,72690,0.0,0.0,0.0,0.0,0.195,0,0.189113199455693,0.1926452797822772,Low,0.1914679196734158,Low ESG Impact
45.6,47.28,2,32447,0.0,0.0,0.0,1.0,0.34,1,0.4009804164875566,0.3643921665950226,Low,0.376588249892534,Low ESG Impact
59.85,81.05,9,33660,0.0,0.0,0.0,1.0,0.2,0,0.3327715519705741,0.2531086207882296,Low,0.2796629311823445,Low ESG Impact
62.82,89.0,2,50570,0.0,0.0,0.0,1.0,0.5,1,0.2163672486599058,0.3865468994639623,Low,0.3298203491959435,Low ESG Impact
16.85,77.66,4,73083,0.0,0.0,1.0,0.0,0.08,0,,,Low,,Low ESG Impact
53.1,94.32,15,37290,0.0,0.0,1.0,0.0,0.515,1,,,Low,,Low ESG Impact
87.11,66.18,10,63062,0.0,0.0,0.0,0.0,0.24,0,,,Low,,Low ESG Impact
70.35,54.16,4,74400,0.0,0.0,0.0,0.0,0.205,0,,,Low,,Low ESG Impact
99.26,94.53,10,44537,0.0,0.0,0.0,1.0,0.11,0,,,Low,,Low ESG Impact
32.73,75.91,8,28441,0.0,1.0,0.0,0.0,0.29,0,,,Low,,Low ESG Impact
73.21,63.28,4,35363,0.0,1.0,0.0,0.0,0.255,0,,,Low,,Low ESG Impact
54.15,84.33,12,53651,0.0,1.0,0.0,0.0,0.55,1,,,Low,,Low ESG Impact
84.4,39.89,12,61061,0.0,1.0,0.0,0.0,0.325,1,,,Low,,Low ESG Impact
73.16,73.22,3,46229,1.0,0.0,0.0,0.0,0.265,0,,,Low,,Low ESG Impact
15.28,56.07,7,52683,1.0,0.0,0.0,0.0,0.505,1,,,Low,,Low ESG Impact
75.49,75.48,7,23663,0.0,0.0,0.0,1.0,0.235,0,,,Low,,Low ESG Impact
29.1,38.39,5,65982,0.0,1.0,0.0,0.0,0.18,0,,,Low,,Low ESG Impact
56.78,76.83,2,40954,1.0,0.0,0.0,0.0,0.29,0,,,Low,,Low ESG Impact
57.82,51.6,9,68198,0.0,0.0,0.0,1.0,0.115,0,,,Low,,Low ESG Impact
68.63,38.37,4,38278,0.0,1.0,0.0,0.0,0.22,0,,,Low,,Low ESG Impact
66.88,65.76,3,58691,0.0,0.0,0.0,0.0,0.38,1,,,Low,,Low ESG Impact
40.0,49.03,7,33585,0.0,0.0,1.0,0.0,0.215,0,,,Low,,Low ESG Impact
27.1,93.54,10,77423,0.0,0.0,0.0,1.0,0.215,0,,,Low,,Low ESG Impact
39.07,67.21,17,34655,0.0,1.0,0.0,0.0,0.155,0,,,Low,,Low ESG Impact
19.81,66.09,13,76323,0.0,1.0,0.0,0.0,0.34,1,,,Low,,Low ESG Impact
89.93,77.7,8,66312,0.0,0.0,0.0,0.0,0.325,1,,,Low,,Low ESG Impact
93.41,49.12,1,40973,0.0,1.0,0.0,0.0,0.09,0,,,Low,,Low ESG Impact
58.52,66.86,12,33139,0.0,0.0,0.0,1.0,0.08,0,,,Low,,Low ESG Impact
22.24,49.85,8,41335,0.0,0.0,0.0,1.0,0.405,1,,,Low,,Low ESG Impact
32.16,83.3,16,44203,0.0,1.0,0.0,0.0,0.27,0,,,Low,,Low ESG Impact
67.09,66.03,13,23450,0.0,0.0,0.0,0.0,0.125,0,,,Low,,Low ESG Impact
62.0,82.8,3,24405,0.0,0.0,0.0,0.0,0.535,1,,,Low,,Low ESG Impact
21.37,69.31,11,27431,0.0,0.0,0.0,1.0,0.23,0,,,Low,,Low ESG Impact
59.88,52.45,13,46463,0.0,0.0,0.0,1.0,0.235,0,,,Low,,Low ESG Impact
28.57,48.2,17,35959,0.0,0.0,0.0,0.0,0.255,0,,,Low,,Low ESG Impact
88.38,68.48,17,35240,0.0,0.0,1.0,0.0,0.61,1,,,Low,,Low ESG Impact
69.07,56.44,12,54834,0.0,1.0,0.0,0.0,0.275,0,,,Low,,Low ESG Impact
98.56,53.62,6,40410,0.0,0.0,0.0,1.0,0.19,0,,,Low,,Low ESG Impact
36.64,83.45,3,39774,1.0,0.0,0.0,0.0,0.37,1,,,Low,,Low ESG Impact
54.12,77.56,12,74931,0.0,1.0,0.0,0.0,0.315,1,,,Low,,Low ESG Impact
56.3,65.1,4,66167,1.0,0.0,0.0,0.0,0.46,1,,,Low,,Low ESG Impact
75.22,76.84,8,38216,0.0,0.0,0.0,1.0,0.185,0,,,Low,,Low ESG Impact
86.54,50.82,1,55464,0.0,1.0,0.0,0.0,0.2,0,,,Low,,Low ESG Impact
31.24,73.02,13,67996,0.0,0.0,0.0,1.0,0.08,0,,,Low,,Low ESG Impact
51.35,82.08,11,78939,1.0,0.0,0.0,0.0,0.16,0,,,Low,,Low ESG Impact
24.49,71.08,4,34433,0.0,0.0,1.0,0.0,0.12,0,,,Low,,Low ESG Impact
91.96,61.16,2,34680,0.0,1.0,0.0,0.0,0.17,0,,,Low,,Low ESG Impact
25.8,38.96,1,40334,1.0,0.0,0.0,0.0,0.19,0,,,Low,,Low ESG Impact
39.07,36.02,7,77670,0.0,0.0,0.0,1.0,0.175,0,,,Low,,Low ESG Impact
46.67,63.27,2,62398,0.0,0.0,0.0,1.0,0.205,0,,,Low,,Low ESG Impact
52.83,55.95,2,58909,0.0,1.0,0.0,0.0,0.455,1,,,Low,,Low ESG Impact
99.01,80.5,5,33927,1.0,0.0,0.0,0.0,0.15,0,,,Low,,Low ESG Impact
14.21,45.93,12,47245,0.0,1.0,0.0,0.0,0.375,1,,,Low,,Low ESG Impact
21.77,52.06,10,39640,1.0,0.0,0.0,0.0,0.19,0,,,Low,,Low ESG Impact
8.6,93.32,11,28722,0.0,0.0,1.0,0.0,0.285,0,,,Low,,Low ESG Impact
66.47,52.78,11,71174,0.0,0.0,0.0,0.0,0.225,0,,,Low,,Low ESG Impact
38.8,51.51,2,79660,0.0,1.0,0.0,0.0,0.38,1,,,Low,,Low ESG Impact
57.47,80.16,17,38529,0.0,0.0,0.0,0.0,0.365,1,,,Low,,Low ESG Impact
10.99,70.45,4,43019,1.0,0.0,0.0,0.0,0.44,1,,,Low,,Low ESG Impact
53.59,73.88,10,37817,0.0,0.0,1.0,0.0,0.24,0,,,Low,,Low ESG Impact
69.12,53.57,4,45578,0.0,1.0,0.0,0.0,0.08,0,,,Low,,Low ESG Impact
34.35,36.14,6,53800,0.0,0.0,0.0,1.0,0.2,0,,,Low,,Low ESG Impact
18.17,38.8,13,40113,1.0,0.0,0.0,0.0,0.21,0,,,Low,,Low ESG Impact
20.9,42.51,4,68609,0.0,0.0,0.0,0.0,0.325,1,,,Low,,Low ESG Impact
59.64,84.1,5,63017,1.0,0.0,0.0,0.0,0.345,1,,,Low,,Low ESG Impact
29.01,40.78,16,33689,0.0,0.0,1.0,0.0,0.3,1,,,Low,,Low ESG Impact
57.95,65.54,14,42084,0.0,0.0,1.0,0.0,0.42,1,,,Low,,Low ESG Impact
55.5,39.17,14,70345,0.0,0.0,0.0,0.0,0.205,0,,,Low,,Low ESG Impact
76.56,65.74,9,34307,0.0,0.0,1.0,0.0,0.2,0,,,Low,,Low ESG Impact
35.57,54.92,13,48264,0.0,0.0,0.0,0.0,0.215,0,,,Low,,Low ESG Impact
89.33,53.93,9,50652,0.0,1.0,0.0,0.0,0.28,0,,,Low,,Low ESG Impact
70.9,92.86,1,33861,0.0,0.0,0.0,1.0,0.36,1,,,Low,,Low ESG Impact
53.82,38.58,4,61662,1.0,0.0,0.0,0.0,0.175,0,,,Low,,Low ESG Impact
85.61,51.14,9,40648,0.0,0.0,0.0,0.0,0.275,0,,,Low,,Low ESG Impact
73.74,85.06,6,61151,0.0,1.0,0.0,0.0,0.355,1,,,Low,,Low ESG Impact
95.43,50.76,6,39141,1.0,0.0,0.0,0.0,0.405,1,,,Low,,Low ESG Impact
68.26,91.29,16,42722,0.0,1.0,0.0,0.0,0.27,0,,,Low,,Low ESG Impact
37.19,64.32,13,49319,1.0,0.0,0.0,0.0,0.24,0,,,Low,,Low ESG Impact
53.01,61.44,11,38115,0.0,0.0,1.0,0.0,0.325,1,,,Low,,Low ESG Impact
13.45,79.34,14,39174,0.0,1.0,0.0,0.0,0.245,0,,,Low,,Low ESG Impact
5.27,94.29,5,44016,0.0,0.0,0.0,0.0,0.33,1,,,Low,,Low ESG Impact
57.88,92.8,17,36676,0.0,0.0,1.0,0.0,0.445,1,,,Low,,Low ESG Impact
12.69,52.29,17,59037,0.0,1.0,0.0,0.0,0.17,0,,,Low,,Low ESG Impact
35.13,87.26,9,42840,0.0,0.0,0.0,0.0,0.445,1,,,Low,,Low ESG Impact
83.92,63.77,2,45805,1.0,0.0,0.0,0.0,0.395,1,,,Low,,Low ESG Impact
80.47,84.1,16,62647,1.0,0.0,0.0,0.0,0.18,0,,,Low,,Low ESG Impact
8.27,40.65,12,55325,0.0,0.0,0.0,0.0,0.46,1,,,Low,,Low ESG Impact
52.88,61.62,16,59792,0.0,0.0,1.0,0.0,0.38,1,,,Low,,Low ESG Impact
65.6,77.97,5,50175,0.0,0.0,1.0,0.0,0.26,0,,,Low,,Low ESG Impact
51.86,90.62,2,64319,0.0,0.0,0.0,0.0,0.455,1,,,Low,,Low ESG Impact
97.8,63.58,5,23445,0.0,0.0,0.0,1.0,0.265,0,,,Low,,Low ESG Impact
18.82,84.02,16,68578,1.0,0.0,0.0,0.0,0.115,0,,,Low,,Low ESG Impact
19.92,62.22,15,62060,0.0,0.0,1.0,0.0,0.205,0,,,Low,,Low ESG Impact
93.11,36.25,2,46021,1.0,0.0,0.0,0.0,0.38,1,,,Low,,Low ESG Impact
5.03,64.33,17,53417,0.0,1.0,0.0,0.0,0.37,1,,,Low,,Low ESG Impact
19.83,44.99,9,50863,0.0,0.0,0.0,1.0,0.445,1,,,Low,,Low ESG Impact
12.77,43.1,4,64119,0.0,1.0,0.0,0.0,0.28,0,,,Low,,Low ESG Impact
89.43,47.41,8,69996,0.0,0.0,1.0,0.0,0.315,1,,,Low,,Low ESG Impact
15.82,41.87,11,34214,0.0,0.0,0.0,0.0,0.245,0,,,Low,,Low ESG Impact
70.41,89.46,16,29346,0.0,0.0,0.0,0.0,0.36,1,,,Low,,Low ESG Impact
66.3,76.71,3,78119,0.0,0.0,0.0,1.0,0.43,1,,,Low,,Low ESG Impact
42.87,64.12,13,36275,0.0,0.0,1.0,0.0,0.35,1,,,Low,,Low ESG Impact
73.74,77.42,14,30571,0.0,1.0,0.0,0.0,0.085,0,,,Low,,Low ESG Impact
87.43,60.09,16,28135,0.0,0.0,0.0,1.0,0.19,0,,,Low,,Low ESG Impact
46.51,93.23,10,70858,0.0,1.0,0.0,0.0,0.35,1,,,Low,,Low ESG Impact
10.3,71.24,13,42370,1.0,0.0,0.0,0.0,0.27,0,,,Low,,Low ESG Impact
86.97,93.08,16,26904,0.0,1.0,0.0,0.0,0.235,0,,,Low,,Low ESG Impact
51.42,83.97,7,49655,0.0,0.0,1.0,0.0,0.29,0,,,Low,,Low ESG Impact
35.67,42.88,1,56933,0.0,1.0,0.0,0.0,0.225,0,,,Low,,Low ESG Impact
99.53,82.97,6,39337,0.0,0.0,0.0,1.0,0.22,0,,,Low,,Low ESG Impact
16.53,85.05,5,76072,1.0,0.0,0.0,0.0,0.125,0,,,Low,,Low ESG Impact
99.84,90.62,4,36215,0.0,0.0,0.0,1.0,0.415,1,,,Low,,Low ESG Impact
7.99,73.42,2,48327,0.0,0.0,0.0,0.0,0.29,0,,,Low,,Low ESG Impact
60.7,67.55,5,76530,0.0,0.0,0.0,1.0,0.615,1,,,Low,,Low ESG Impact
6.9,83.18,13,53645,0.0,0.0,1.0,0.0,0.555,1,,,Low,,Low ESG Impact
46.68,74.24,12,39902,0.0,0.0,1.0,0.0,0.445,1,,,Low,,Low ESG Impact
21.75,77.03,17,42222,0.0,0.0,0.0,1.0,0.205,0,,,Low,,Low ESG Impact
18.47,92.14,3,70740,0.0,0.0,0.0,0.0,0.165,0,,,Low,,Low ESG Impact
7.05,45.98,5,23789,0.0,0.0,0.0,0.0,0.38,1,,,Low,,Low ESG Impact
15.22,75.94,11,55371,1.0,0.0,0.0,0.0,0.25,0,,,Low,,Low ESG Impact
38.02,81.73,4,48129,0.0,0.0,0.0,0.0,0.155,0,,,Low,,Low ESG Impact
13.14,40.43,13,49862,0.0,0.0,0.0,1.0,0.245,0,,,Low,,Low ESG Impact
32.18,93.75,4,65036,0.0,0.0,1.0,0.0,0.37,1,,,Low,,Low ESG Impact
69.03,46.5,12,47170,0.0,0.0,0.0,1.0,0.16,0,,,Low,,Low ESG Impact
15.03,67.2,3,46302,0.0,0.0,1.0,0.0,0.225,0,,,Low,,Low ESG Impact
6.66,94.62,7,38820,0.0,1.0,0.0,0.0,0.15,0,,,Low,,Low ESG Impact
19.69,36.57,15,62671,0.0,0.0,0.0,1.0,0.11,0,,,Low,,Low ESG Impact
86.4,63.74,11,71415,0.0,1.0,0.0,0.0,0.385,1,,,Low,,Low ESG Impact
40.27,35.49,4,56580,0.0,0.0,0.0,0.0,0.36,1,,,Low,,Low ESG Impact
36.13,49.01,14,36881,0.0,1.0,0.0,0.0,0.23,0,,,Low,,Low ESG Impact
36.46,55.37,6,25329,0.0,1.0,0.0,0.0,0.2,0,,,Low,,Low ESG Impact
45.25,69.77,3,34887,1.0,0.0,0.0,0.0,0.315,1,,,Low,,Low ESG Impact
23.73,79.52,5,35092,0.0,0.0,0.0,1.0,0.185,0,,,Low,,Low ESG Impact
92.29,63.55,4,69490,0.0,1.0,0.0,0.0,0.465,1,,,Low,,Low ESG Impact
71.71,37.97,15,39618,1.0,0.0,0.0,0.0,0.115,0,,,Low,,Low ESG Impact
64.77,89.66,6,56563,0.0,0.0,1.0,0.0,0.4,1,,,Low,,Low ESG Impact
40.51,42.28,2,49969,0.0,1.0,0.0,0.0,0.185,0,,,Low,,Low ESG Impact
94.8,52.29,8,73119,0.0,0.0,0.0,0.0,0.485,1,,,Low,,Low ESG Impact
49.82,67.89,1,28238,0.0,0.0,0.0,1.0,0.18,0,,,Low,,Low ESG Impact
88.31,40.5,7,56746,0.0,0.0,0.0,1.0,0.235,0,,,Low,,Low ESG Impact
73.62,40.08,16,73043,0.0,0.0,1.0,0.0,0.31,1,,,Low,,Low ESG Impact
27.51,72.46,12,31541,1.0,0.0,0.0,0.0,0.28,0,,,Low,,Low ESG Impact
6.5,51.92,5,30506,0.0,1.0,0.0,0.0,0.275,0,,,Low,,Low ESG Impact
36.9,62.06,16,62262,0.0,1.0,0.0,0.0,0.38,1,,,Low,,Low ESG Impact
31.06,37.42,9,23025,1.0,0.0,0.0,0.0,0.355,1,,,Low,,Low ESG Impact
40.65,50.95,11,65773,1.0,0.0,0.0,0.0,0.1,0,,,Low,,Low ESG Impact
99.54,89.46,4,36524,0.0,0.0,0.0,1.0,0.28,0,,,Low,,Low ESG Impact
93.62,83.29,13,38187,0.0,1.0,0.0,0.0,0.125,0,,,Low,,Low ESG Impact
83.07,72.48,5,66475,0.0,1.0,0.0,0.0,0.315,1,,,Low,,Low ESG Impact
77.23,58.45,7,31033,1.0,0.0,0.0,0.0,0.18,0,,,Low,,Low ESG Impact
68.68,36.38,3,53389,0.0,1.0,0.0,0.0,0.05,0,,,Low,,Low ESG Impact
99.0,59.16,14,53129,0.0,0.0,1.0,0.0,0.43,1,,,Low,,Low ESG Impact
87.63,37.99,11,71148,0.0,0.0,0.0,1.0,0.125,0,,,Low,,Low ESG Impact
75.8,91.28,4,40557,1.0,0.0,0.0,0.0,0.12,0,,,Low,,Low ESG Impact
70.48,90.95,8,70627,0.0,0.0,0.0,1.0,0.255,0,,,Low,,Low ESG Impact
28.21,44.66,16,27206,0.0,0.0,1.0,0.0,0.25,0,,,Low,,Low ESG Impact
58.68,79.27,7,47834,1.0,0.0,0.0,0.0,0.295,0,,,Low,,Low ESG Impact
48.87,55.8,8,49194,0.0,0.0,0.0,0.0,0.365,1,,,Low,,Low ESG Impact
15.42,94.73,5,52088,0.0,0.0,0.0,0.0,0.26,0,,,Low,,Low ESG Impact
99.37,86.6,9,57570,0.0,0.0,0.0,0.0,0.38,1,,,Low,,Low ESG Impact
29.01,49.66,15,40196,0.0,0.0,1.0,0.0,0.36,1,,,Low,,Low ESG Impact
78.22,85.21,7,76923,0.0,0.0,0.0,1.0,0.44,1,,,Low,,Low ESG Impact
33.71,48.49,8,48178,0.0,0.0,0.0,1.0,0.23,0,,,Low,,Low ESG Impact
16.16,75.1,5,50337,1.0,0.0,0.0,0.0,0.16,0,,,Low,,Low ESG Impact
